PTR06F-019,"https://www.google.co.th/maps/place/13.6385170841,99.8442972434",,,,,,
PTR07S-17,"https://www.google.co.th/maps/place/13.7394713131999,99.8454208725",,,,,,
PTR07S-18,"https://www.google.co.th/maps/place/13.7205326717999,99.8506556412",,,,,,
PTR06F-008,"https://www.google.co.th/maps/place/13.6437562791,99.8387569271999",,,,,,
PTR07F-004/01,"https://www.google.co.th/maps/place/13.6874427569999,99.8738358550999",,,,,,
PTR03F-037,"https://www.google.co.th/maps/place/13.6857720991999,99.8418381264999",,,,,,
PTR04F-023,"https://www.google.co.th/maps/place/13.634269651,99.8157454401",,,,,,
PTR01F-043,"https://www.google.co.th/maps/place/13.6300327134,99.8547489388",,,,,,
PTR01F-047/01,"https://www.google.co.th/maps/place/13.6167328409999,99.8521245145",,,,,,
PTR07F-021,"https://www.google.co.th/maps/place/13.708495951,99.8451838286",,,,,,
PTR01F-031/01,"https://www.google.co.th/maps/place/13.6434281174999,99.8754979395999",,,,,,
PTR03F-019,"https://www.google.co.th/maps/place/13.6924351737,99.8585007437",,,,,,
PTR01F-004,"https://www.google.co.th/maps/place/13.6784664133,99.8905058723999",,,,,,
PTR01F-004/01,"https://www.google.co.th/maps/place/13.6728578211999,99.9000603427",,,,,,
PTR01F-002,"https://www.google.co.th/maps/place/13.6778534067,99.8869416271",,,,,,
PTR08F-001,"https://www.google.co.th/maps/place/13.7251016448,99.8781332891",,,,,,
PTR07F-010,"https://www.google.co.th/maps/place/13.7028125662,99.8705945152999",,,,,,
PTR03S-19,"https://www.google.co.th/maps/place/13.6913757261,99.8471114561999",,,,,,
PTR07S-06,"https://www.google.co.th/maps/place/13.6838433444,99.8692581485999",,,,,,
PTR03S-24,"https://www.google.co.th/maps/place/13.6901678429999,99.8491899577999",,,,,,
PTR03S-18,"https://www.google.co.th/maps/place/13.6909846646,99.8490687023",,,,,,
PTR03S-10,"https://www.google.co.th/maps/place/13.6923089629,99.8692428706",,,,,,
PTR04F-024,"https://www.google.co.th/maps/place/13.647761405,99.8063408202",,,,,,
PTR04F-015,"https://www.google.co.th/maps/place/13.6756366513,99.8134618030999",,,,,,
PTR04F-019,"https://www.google.co.th/maps/place/13.6531419546,99.811841137",,,,,,
PTR04F-014/01,"https://www.google.co.th/maps/place/13.6833379873,99.8160426392999",,,,,,
PTR04F-014,"https://www.google.co.th/maps/place/13.6826826069,99.8174315783",,,,,,
PTR07F-024,"https://www.google.co.th/maps/place/13.7368567628,99.8412250078999",,,,,,
PTR01S-10,"https://www.google.co.th/maps/place/13.6337112836,99.8500225748999",,,,,,
